SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,FGA,FTA,TOV,AST_PCT,TEAM_NAME,GP_TEAM,FGA_TEAM,FTA_TEAM,TOV_TEAM,PLAYER_POSSESSIONS,TEAM_POSSESSIONS,USG_PCT,SELF_CREATION_INDEX,AST_TO_USG_RATIO,SHOT_CREATION_LOAD,SELFISHNESS_SCORE,KOBE_QUOTIENT,TEAM_RANK,LEAGUE_RANK
2023-24,1627752,Taurean Prince,1610612747,LAL,78,2107.6216666666664,572,68,73,0.073,Los Angeles Lakers,82,7177,1983,1146.0,674.92,9195.52,0.0733966105233853,0.07334303099770323,0.009945963373436851,0.847507852782552,59.85682147658645,0.07334303099770323,6,136
2023-24,1628960,Grayson Allen,1610612756,PHX,75,2513.3,682,147,95,0.117,Phoenix Suns,82,7063,1915,1221.0,841.6800000000001,9126.6,0.0922227335480902,0.09211483294983894,0.012686676646706587,0.8102841935177264,59.84779321227815,0.09211483294983894,7,137
2023-24,1628975,Jevon Carter,1610612741,CHI,72,1003.6016666666667,365,7,36,0.129,Chicago Bulls,82,7339,1731,1004.0,404.08,9104.64,0.044381765780964436,0.044324513303106994,0.029065990892892496,0.9032864779251634,59.78940018974184,0.044324513303106994,6,138
2023-24,1630175,Cole Anthony,1610612753,ORL,81,1817.3116666666667,763,218,126,0.2,Orlando Magic,82,6964,2002,1206.0,984.92,9050.880000000001,0.10882035779946257,0.10860271708386365,0.018378914023473993,0.7746822076919954,59.76645846581842,0.10860271708386365,3,139
2023-24,1630552,Jalen Johnson,1610612737,ATL,56,1888.8666666666666,702,147,101,0.154,Atlanta Hawks,82,7584,1906,1110.0,867.6800000000001,9532.64,0.09102200439752263,0.09088183051075045,0.016918985801217035,0.809054029135165,59.76036075860421,0.09088183051075045,5,140
2023-24,1631323,Simone Fontecchio,1610612765,DET,66,1643.8933333333334,548,66,68,0.084,Detroit Pistons,82,7236,1780,1248.0,645.04,9267.2,0.06960462707182319,0.06954615918508286,0.012068163214684364,0.8495597172268387,59.74177942740971,0.06954615918508286,3,141
2023-24,1629022,Lonnie Walker IV,1610612751,BKN,58,1011.14,492,59,51,0.113,Brooklyn Nets,82,7307,1711,1076.0,568.96,9135.84,0.06227779821012627,0.06220742429814883,0.018144507874015746,0.8647356580427445,59.74062508925995,0.06220742429814883,6,142
2023-24,202711,Bojan Bogdanovic,1610612752,NYK,57,1478.0033333333333,681,149,101,0.102,New York Knicks,82,7272,1789,1085.0,847.56,9144.16,0.09268866686497174,0.09259412442476947,0.011004581622539996,0.8034829392609373,59.73640545981762,0.09259412442476947,5,143
2023-24,1641717,Cason Wallace,1610612760,OKC,82,1691.9216666666666,442,37,45,0.092,Oklahoma City Thunder,82,7324,1759,1039.0,503.28,9136.96,0.05508177774664659,0.05503110251111967,0.016702438404069306,0.8782387537752345,59.73124618537056,0.05503110251111967,8,144
2023-24,1631170,Jaime Jaquez Jr.,1610612748,MIA,75,2113.195,697,175,110,0.137,Miami Heat,82,7022,1806,1038.0,884.0,8854.64,0.0998346629563709,0.09969788946812068,0.013722688687782805,0.7884615384615384,59.707817287485604,0.09969788946812068,5,145
2023-24,1630583,Santi Aldama,1610612763,MEM,61,1618.0566666666666,568,87,69,0.134,Memphis Grizzlies,82,7229,1722,1236.0,675.28,9222.68,0.07321949802009828,0.07312138389275134,0.018301136121312643,0.8411325672313708,59.69783126543135,0.07312138389275134,4,146
2023-24,204001,Kristaps Porziņģis,1610612738,BOS,57,1689.9483333333333,752,302,89,0.098,Boston Celtics,82,7396,1654,979.0,973.88,9102.76,0.10698733131489789,0.1068824837302093,0.009159963034460098,0.7721690557358196,59.683674367312314,0.1068824837302093,7,147
2023-24,203944,Julius Randle,1610612752,NYK,46,1630.095,836,302,159,0.217,New York Knicks,82,7272,1789,1085.0,1127.88,9144.16,0.12334429843747267,0.12307664130986336,0.017593030464233782,0.7412136042841436,59.67124402318178,0.12307664130986336,6,148
2023-24,1628404,Josh Hart,1610612752,NYK,81,2706.7716666666665,679,115,118,0.164,New York Knicks,82,7272,1789,1085.0,847.6,9144.16,0.09269304124162307,0.09254102465398681,0.01769280604058518,0.8010854176498348,59.663830002661626,0.09254102465398681,7,149
2023-24,1630167,Obi Toppin,1610612754,IND,82,1730.6016666666667,579,100,69,0.091,Indiana Pacers,82,7599,1685,1059.0,692.0,9399.4,0.07362172053535332,0.07355472476966615,0.012360482658959537,0.8367052023121387,59.64257286765691,0.07355472476966615,6,150
2023-24,202685,Jonas Valančiūnas,1610612740,NOP,82,1924.8316666666667,719,205,111,0.128,New Orleans Pelicans,82,7165,1873,1067.0,920.2,9056.119999999999,0.1016108443792706,0.10148078249846515,0.012597080634644642,0.7813518800260812,59.64027137569246,0.10148078249846515,8,151
2023-24,201144,Mike Conley,1610612750,MIN,76,2193.4583333333335,644,112,102,0.29,Minnesota Timberwolves,82,6974,1881,1162.0,795.28,8963.64,0.08872288489943818,0.0884655885332298,0.0326860426516447,0.8097776883613319,59.62846916320417,0.0884655885332298,5,152
2023-24,203484,Kentavious Caldwell-Pope,1610612743,DEN,76,2401.7566666666667,587,113,75,0.09,Denver Nuggets,82,7279,1628,1036.0,711.72,9031.32,0.07880575596922709,0.07873483078885479,0.011420485584218511,0.824762547069072,59.61148118015052,0.07873483078885479,5,153
2023-24,1630591,Jalen Suggs,1610612753,ORL,75,2024.59,714,156,132,0.147,Orlando Magic,82,6964,2002,1206.0,914.64,9050.880000000001,0.10105536699193889,0.10090681560246074,0.014546481238520075,0.7806350039359748,59.596114758397064,0.10090681560246074,4,154
2023-24,1641764,Brandin Podziemski,1610612744,GSW,74,1968.2533333333333,597,79,88,0.176,Golden State Warriors,82,7515,1644,1174.0,719.76,9412.36,0.07646966329379666,0.07633507668639958,0.02301566299877737,0.8294431477159053,59.577249486069974,0.07633507668639958,5,155
2023-24,1628384,OG Anunoby,1610612752,NYK,50,1702.035,577,89,81,0.084,New York Knicks,82,7272,1789,1085.0,697.16,9144.16,0.07624101065598152,0.0761769682070305,0.011017692351827415,0.8276435825348557,59.568912076936385,0.0761769682070305,8,156
2023-24,1629638,Nickeil Alexander-Walker,1610612750,MIN,82,1920.9183333333333,538,65,76,0.145,Minnesota Timberwolves,82,6974,1881,1162.0,642.6,8963.64,0.07168962608940119,0.07158567613157156,0.020226078431372547,0.837223778400249,59.554060611581036,0.07158567613157156,6,157
2023-24,201143,Al Horford,1610612738,BOS,65,1739.7966666666666,419,30,48,0.124,Boston Celtics,82,7396,1654,979.0,480.2,9102.76,0.05275323088821412,0.05268781688191273,0.023505669304456477,0.8725531028738026,59.51159129300462,0.05268781688191273,8,158
2023-24,1641722,Jordan Hawkins,1610612740,NOP,67,1160.58,456,80,40,0.084,New Orleans Pelicans,82,7165,1873,1067.0,531.2,9056.119999999999,0.05865646656625576,0.05860719513434011,0.014320671686746986,0.8584337349397589,59.481333361445415,0.05860719513434011,9,159
2023-24,1629611,Terance Mann,1610612746,LAC,75,1872.8916666666667,493,95,48,0.086,LA Clippers,82,7108,1817,1078.0,582.8,8985.48,0.06486019667285442,0.06480441690371577,0.013259287577213454,0.8459162663006178,59.478333192926534,0.06480441690371577,4,160
2023-24,1628997,Caleb Martin,1610612748,MIA,64,1756.5533333333333,559,99,77,0.118,Miami Heat,82,7022,1806,1038.0,679.56,8854.64,0.07674620312062376,0.07665564260094143,0.01537535346400612,0.8225910883512861,59.474469891850674,0.07665564260094143,6,161
2023-24,202692,Alec Burks,1610612752,NYK,66,1211.545,569,167,48,0.115,New York Knicks,82,7272,1789,1085.0,690.48,9144.16,0.07551048975520988,0.07542365269199139,0.015229672112153864,0.8240644189549299,59.455707969307,0.07542365269199139,9,162
2023-24,1641711,Gradey Dick,1610612761,TOR,60,1267.6683333333333,445,51,50,0.078,Toronto Raptors,82,7356,1772,1147.0,517.44,9282.68,0.0557425226335498,0.05569904346589563,0.013992908163265304,0.8600030921459492,59.39856274826098,0.05569904346589563,5,163
2023-24,1629631,De'Andre Hunter,1610612737,ATL,57,1681.0933333333332,663,196,83,0.073,Atlanta Hawks,82,7584,1906,1110.0,832.24,9532.64,0.08730425149801105,0.0872405193944175,0.008361563010669999,0.7966451985004326,59.39587402992909,0.0872405193944175,6,164
2023-24,203200,Justin Holiday,1610612743,DEN,58,862.0133333333333,194,4,14,0.098,Denver Nuggets,82,7279,1628,1036.0,209.76,9031.32,0.023225840740888376,0.023203079416962306,0.04219438215102975,0.9248665141113654,59.38716391186285,0.023203079416962306,6,165
2023-24,1630166,Deni Avdija,1610612764,WAS,75,2256.6433333333334,803,273,160,0.174,Washington Wizards,82,7493,1657,1147.0,1083.12,9369.08,0.11560580120993735,0.11540464711583207,0.015051147795258143,0.741376763424182,59.382167316881144,0.11540464711583207,5,166
2023-24,1641871,Duop Reath,1610612757,POR,68,1214.115,499,93,52,0.088,Portland Trail Blazers,82,7356,1680,1249.0,591.92,9344.2,0.06334624686971596,0.0632905021724706,0.013891904311393434,0.8430193269360725,59.3590364135101,0.0632905021724706,4,167
2023-24,1641718,Keyonte George,1610612762,UTA,75,2022.5766666666666,815,223,188,0.244,Utah Jazz,82,7371,1853,1285.0,1101.12,9471.32,0.1162583462495196,0.11597467588467077,0.020987740482417902,0.740155478058704,59.355843411154865,0.11597467588467077,5,168
2023-24,203932,Aaron Gordon,1610612743,DEN,73,2296.81,716,269,105,0.147,Denver Nuggets,82,7279,1628,1036.0,939.36,9031.32,0.10401137375267404,0.10385847703325761,0.014133069749616759,0.7622210866973258,59.346076684053486,0.10385847703325761,7,169
2023-24,202710,Jimmy Butler III,1610612748,MIA,60,2042.0583333333334,793,459,102,0.228,Miami Heat,82,7022,1806,1038.0,1096.96,8854.64,0.12388533017717265,0.12360287162436871,0.01840411610268378,0.722906942823804,59.322352063562995,0.12360287162436871,7,170
2023-24,203954,Joel Embiid,1610612755,PHI,39,1309.3716666666667,851,452,150,0.315,Philadelphia 76ers,82,7331,1934,984.0,1199.88,9165.96,0.13090609166961237,0.13049373748085308,0.02406305130513051,0.7092375904257092,59.294995475298684,0.13049373748085308,7,171
2023-24,204456,T.J. McConnell,1610612754,IND,71,1290.9766666666667,593,62,108,0.406,Indiana Pacers,82,7599,1685,1059.0,728.28,9399.4,0.07748154137498138,0.07716696631699896,0.05239957708573626,0.8142472675344647,59.22180700568856,0.07716696631699896,7,172
2023-24,201935,James Harden,1610612746,LAC,72,2469.6683333333335,822,344,185,0.338,LA Clippers,82,7108,1817,1078.0,1158.3600000000001,8985.48,0.1289146489670001,0.12847891745349163,0.026218897751994198,0.7096239511032839,59.21386498074568,0.12847891745349163,5,173
2023-24,1641713,GG Jackson,1610612763,MEM,48,1233.165,563,153,65,0.082,Memphis Grizzlies,82,7229,1722,1236.0,695.32,9222.68,0.0753924022084687,0.07533058043865776,0.010876427544152332,0.8096991313352125,59.176878715043,0.07533058043865776,5,174
2023-24,1626166,Cameron Payne,1610612755,PHI,78,1304.0766666666666,481,67,66,0.222,Philadelphia 76ers,82,7331,1934,984.0,576.48,9165.96,0.06289357579566135,0.06275395205739498,0.03529772273105745,0.8343741326672217,59.1144256851709,0.06275395205739498,8,175
2023-24,1630702,Jaden Hardy,1610612742,DAL,73,989.2133333333334,479,76,62,0.17,Dallas Mavericks,82,7352,1842,1027.0,574.44,9189.48,0.06251060995834368,0.06240434192141449,0.02719538332985168,0.8338555810876679,59.109536020087106,0.06240434192141449,5,176
2023-24,1628426,Sasha Vezenkov,1610612758,SAC,42,511.0733333333333,191,15,12,0.051,Sacramento Kings,82,7455,1710,1078.0,209.6,9285.4,0.022573071703965365,0.022561559437396343,0.02259329198473282,0.9112595419847328,59.10771370785328,0.022561559437396343,7,177
2023-24,203114,Khris Middleton,1610612749,MIL,55,1487.27,643,120,127,0.272,Milwaukee Bucks,82,7258,1960,1059.0,822.8,9179.4,0.08963548815826743,0.08939167963047694,0.03034512396694215,0.7814778804083617,59.106177134497926,0.08939167963047694,6,178
2023-24,1630703,Scoot Henderson,1610612757,POR,62,1765.3933333333334,797,204,212,0.3,Portland Trail Blazers,82,7356,1680,1249.0,1098.76,9344.2,0.11758738040709744,0.11723461826587615,0.02551294186173505,0.7253631366267429,59.09075794881876,0.11723461826587615,5,179
2023-24,1628424,Kobi Simmons,1610612761,TOR,4,67.43333333333334,21,0,1,0.3,Toronto Raptors,82,7356,1772,1147.0,22.0,9282.68,0.0023700052140114706,0.002362895198369436,1.2658200000000002,0.9545454545454546,59.065709299469546,0.002362895198369436,6,180
2023-24,1631097,Bennedict Mathurin,1610612754,IND,59,1538.39,663,224,97,0.105,Indiana Pacers,82,7599,1685,1059.0,858.56,9399.4,0.0913420005532268,0.09124609145264592,0.011495259504286245,0.7722232575475215,59.0561451730795,0.09124609145264592,8,181
2023-24,203926,Doug McDermott,1610612754,IND,64,904.4783333333334,284,19,28,0.097,Indiana Pacers,82,7599,1685,1059.0,320.36,9399.4,0.03408302657616444,0.03404996604038556,0.028459913846922213,0.8865026844799601,59.05457475264578,0.03404996604038556,9,182
2023-24,1629312,Haywood Highsmith,1610612748,MIA,66,1365.835,329,36,34,0.074,Miami Heat,82,7022,1806,1038.0,378.84,8854.64,0.04278434809320311,0.042752687675614146,0.01729604476823989,0.8684405025868441,59.05058397546502,0.042752687675614146,8,183
2023-24,203991,Clint Capela,1610612737,ATL,73,1883.0866666666666,618,206,74,0.067,Atlanta Hawks,82,7584,1906,1110.0,782.64,9532.64,0.08210107588244181,0.08204606816160058,0.008160672595318408,0.7896350812634162,59.049944660566,0.08204606816160058,7,184
2023-24,1629656,Quentin Grimes,1610612765,DET,51,1024.9433333333334,328,45,28,0.094,Detroit Pistons,82,7236,1780,1248.0,375.8,9267.2,0.040551622928176795,0.04051350440262431,0.023180329962746143,0.8728046833422033,59.04055858397113,0.04051350440262431,4,185
2023-24,203915,Spencer Dinwiddie,1610612747,LAL,76,2152.4083333333333,640,210,91,0.217,Los Angeles Lakers,82,7177,1983,1146.0,823.4,9195.52,0.08954360384187082,0.08934929422153397,0.02423400340053437,0.7772649987855235,59.04024412938531,0.08934929422153397,7,186
2023-24,1631260,AJ Green,1610612749,MIL,56,614.2816666666666,196,19,12,0.068,Milwaukee Bucks,82,7258,1960,1059.0,216.36,9179.4,0.023570167984835612,0.023554140270605924,0.028850027731558512,0.9058975781105564,59.033558281604556,0.023554140270605924,7,187
2023-24,1629684,Grant Williams,1610612766,CHA,76,2129.56,605,140,109,0.114,Charlotte Hornets,82,7133,1512,1129.0,775.6,8927.279999999999,0.08687976628939612,0.0867807233558262,0.013121582258896335,0.7800412583806086,59.030415819188015,0.0867807233558262,3,188
2023-24,1628971,Bruce Brown,1610612761,TOR,67,1865.3666666666666,582,142,86,0.132,Toronto Raptors,82,7356,1772,1147.0,730.48,9282.68,0.07869279130595905,0.07858891682143518,0.016774090461066697,0.7967363925090352,59.02963950241907,0.07858891682143518,7,189
2023-24,1630322,Lindy Waters III,1610612760,OKC,38,280.2083333333333,104,2,7,0.132,Oklahoma City Thunder,82,7324,1759,1039.0,111.88,9136.96,0.012244772878506638,0.012228609778307009,0.10780110117983553,0.9295673936360387,59.028338787861045,0.012228609778307009,9,190
2023-24,1641715,Cam Whitmore,1610612745,HOU,47,880.3333333333334,467,112,46,0.058,Houston Rockets,82,7459,1916,1045.0,562.28,9347.04,0.06015594241599479,0.06012105196939351,0.009641607739916057,0.8305470584050652,58.993978864741095,0.06012105196939351,6,191
2023-24,1641767,Ben Sheppard,1610612754,IND,57,814.26,229,26,15,0.072,Indiana Pacers,82,7599,1685,1059.0,255.44,9399.4,0.027176202736344874,0.027156635870374705,0.026493767616661442,0.8964923269652365,58.98809464875853,0.027156635870374705,10,192
2023-24,1629026,Kenrich Williams,1610612760,OKC,69,1029.0066666666667,280,14,32,0.12,Oklahoma City Thunder,82,7324,1759,1039.0,318.16,9136.96,0.03482120968024376,0.034779424228627474,0.034461755091777714,0.8800603469952225,58.9460553271142,0.034779424228627474,10,193
2023-24,1630194,Paul Reed,1610612755,PHI,82,1589.5016666666668,480,85,67,0.095,Philadelphia 76ers,82,7331,1934,984.0,584.4,9165.96,0.06375764240734196,0.06369707264705499,0.014900174537987677,0.8213552361396305,58.939410419086286,0.06369707264705499,9,194
2023-24,1630529,Herbert Jones,1610612740,NOP,76,2321.4283333333333,588,158,93,0.112,New Orleans Pelicans,82,7165,1873,1067.0,750.52,9056.119999999999,0.08287434353785066,0.08278152427308826,0.013514435857805256,0.7834568032830571,58.93930980717517,0.08278152427308826,10,195
2023-24,201566,Russell Westbrook,1610612746,LAC,68,1528.8166666666666,663,160,144,0.285,LA Clippers,82,7108,1817,1078.0,877.4,8985.48,0.0976464251214181,0.09736813280982207,0.029186936403008887,0.7556416685662184,58.904690376181094,0.09736813280982207,6,196
2023-24,1630564,RaiQuan Gray,1610612759,SAS,3,39.03333333333333,17,0,1,0.207,San Antonio Spurs,82,7436,1637,1242.0,18.0,9398.279999999999,0.0019152440659354693,0.0019112795107189828,1.0808021999999997,0.9444444444444444,58.88269865152631,0.0019112795107189828,6,197
2023-24,1631257,Jermaine Samuels Jr.,1610612745,HOU,14,60.13166666666667,14,2,0,0.06,Houston Rockets,82,7459,1916,1045.0,14.88,9347.04,0.0015919478251938581,0.0015909926564987417,0.37689677419354833,0.9408602150537634,58.856882214083015,0.0015909926564987417,7,198
2023-24,1628420,Monté Morris,1610612750,MIN,33,476.04333333333335,153,19,7,0.199,Minnesota Timberwolves,82,6974,1881,1162.0,168.36,8963.64,0.01878254816123807,0.018745170890397206,0.10594941553813256,0.908766928011404,58.8470404866776,0.018745170890397206,7,199
2023-24,1631204,Marcus Sasser,1610612765,DET,71,1351.11,512,66,90,0.263,Detroit Pistons,82,7236,1780,1248.0,631.04,9267.2,0.06809392265193369,0.0679148356353591,0.038623123732251526,0.8113590263691685,58.84573743346072,0.0679148356353591,5,200
2023-24,1626196,Josh Richardson,1610612748,MIA,43,1102.83,347,54,36,0.144,Miami Heat,82,7022,1806,1038.0,406.76,8854.64,0.045937497176621524,0.04587134718068719,0.03134694070213393,0.8530828990067854,58.841557867200564,0.04587134718068719,9,201
2023-24,1630547,James Bouknight,1610612766,CHA,14,80.9,41,2,2,0.125,Charlotte Hornets,82,7133,1512,1129.0,43.88,8927.279999999999,0.004915270944789455,0.004909126856108469,0.25430948040109386,0.93436645396536,58.83393991709879,0.004909126856108469,4,202
2023-24,1629685,Dylan Windler,1610612737,ATL,17,108.41,30,0,2,0.133,Atlanta Hawks,82,7584,1906,1110.0,32.0,9532.64,0.0033568874939156417,0.003352422833548734,0.39620035,0.9375,58.83107549975662,0.003352422833548734,8,203
2023-24,1628988,Aaron Holiday,1610612745,HOU,78,1269.2966666666666,417,63,53,0.157,Houston Rockets,82,7459,1916,1045.0,497.72,9347.04,0.0532489429808795,0.05316534214039952,0.02948415333922688,0.8378204613035442,58.82356694530607,0.05316534214039952,8,204
2023-24,1630534,Ochai Agbaji,1610612761,TOR,78,1641.6116666666667,433,56,64,0.068,Toronto Raptors,82,7356,1772,1147.0,521.64,9282.68,0.056194978174406524,0.056156765589247926,0.012100725404493522,0.8300743807990185,58.82208674295664,0.056156765589247926,8,205
2023-24,1627763,Malcolm Brogdon,1610612757,POR,39,1120.8166666666666,496,116,60,0.301,Portland Trail Blazers,82,7356,1680,1249.0,607.04,9344.2,0.0649643629203142,0.06476882018792406,0.04633309501845019,0.8170795993674222,58.819766504161024,0.06476882018792406,6,206
2023-24,203109,Jae Crowder,1610612749,MIL,50,1155.6983333333333,270,36,23,0.076,Milwaukee Bucks,82,7258,1960,1059.0,308.84,9179.4,0.033644900538161535,0.033619330413752535,0.022588861546431808,0.8742390882010103,58.80017778554667,0.033619330413752535,8,207
2023-24,1626224,Cedi Osman,1610612759,SAS,72,1268.7516666666668,384,52,47,0.131,San Antonio Spurs,82,7436,1637,1242.0,453.88,9398.279999999999,0.04829394314704393,0.0482306780815213,0.027125554772186478,0.8460386005111483,58.80012973610473,0.0482306780815213,7,208
2023-24,1629614,Andrew Nembhard,1610612754,IND,68,1696.685,522,56,101,0.208,Indiana Pacers,82,7599,1685,1059.0,647.64,9399.4,0.06890227035768241,0.06875895363533843,0.030187684516089178,0.8060033351862146,58.79295751803159,0.06875895363533843,11,209
2023-24,1631128,Christian Braun,1610612743,DEN,82,1655.565,483,134,55,0.109,Denver Nuggets,82,7279,1628,1036.0,596.96,9031.32,0.06609886483924832,0.06602681707657354,0.016490449611364245,0.8090994371482176,58.78234333653428,0.06602681707657354,8,210
2023-24,1630200,Tre Jones,1610612759,SAS,77,2138.18,600,118,116,0.298,San Antonio Spurs,82,7436,1637,1242.0,767.92,9398.279999999999,0.08170856795073142,0.08146507641823825,0.03647108344619231,0.7813313886863216,58.775770491755694,0.08146507641823825,8,211
2023-24,101108,Chris Paul,1610612744,GSW,58,1530.89,467,52,76,0.342,Golden State Warriors,82,7515,1644,1174.0,565.88,9412.36,0.060120947350080105,0.059915333710142835,0.05688533116561816,0.825263306708136,58.77330402816594,0.059915333710142835,6,212
2023-24,1629731,Dean Wade,1610612739,CLE,54,1108.08,232,26,20,0.052,Cleveland Cavaliers,82,7147,1671,1112.0,263.44,8994.24,0.029289856619347493,0.029274625893905434,0.017753586395384147,0.8806559368357121,58.76391300148815,0.029274625893905434,8,213
2023-24,1630171,Isaac Okoro,1610612739,CLE,69,1887.0566666666666,480,137,54,0.095,Cleveland Cavaliers,82,7147,1671,1112.0,594.28,8994.24,0.06607339808588608,0.06601062835770449,0.01437794978797873,0.8077000740391735,58.758937404218926,0.06601062835770449,9,214
2023-24,1630541,Moses Moody,1610612744,GSW,66,1155.885,420,93,44,0.07,Golden State Warriors,82,7515,1644,1174.0,504.92,9412.36,0.0536443569944201,0.053606805944524,0.013048902796482614,0.8318149409807494,58.75407309939179,0.053606805944524,7,215
2023-24,1629599,Amir Coffey,1610612746,LAC,70,1460.5966666666666,352,71,33,0.068,LA Clippers,82,7108,1817,1078.0,416.24,8985.48,0.04632362433615122,0.04629212427160263,0.014679334999039015,0.8456659619450317,58.73906421234669,0.04629212427160263,7,216
2023-24,1627936,Alex Caruso,1610612741,CHI,71,2040.3433333333332,541,96,102,0.167,Chicago Bulls,82,7339,1731,1004.0,685.24,9104.64,0.07526272318290454,0.0751370344351891,0.02218893934971689,0.7895044072149904,58.73379707161599,0.0751370344351891,7,217
2023-24,202722,Davis Bertans,1610612766,CHA,43,674.0716666666667,234,33,18,0.076,Charlotte Hornets,82,7133,1512,1129.0,266.52,8927.279999999999,0.02985455816329274,0.02983186869908864,0.025456749212066632,0.8779828905898245,58.72344013832821,0.02983186869908864,5,218
2023-24,1641733,Nick Smith Jr.,1610612766,CHA,51,728.71,289,15,39,0.134,Charlotte Hornets,82,7133,1512,1129.0,334.6,8927.279999999999,0.03748062119704995,0.037430397164645905,0.03575180872683801,0.8637178720860729,58.719982289603465,0.037430397164645905,6,219
2023-24,1629680,Matisse Thybulle,1610612757,POR,65,1487.3833333333334,317,29,40,0.083,Portland Trail Blazers,82,7356,1680,1249.0,369.76,9344.2,0.03957107082468269,0.0395382268358982,0.020974918866291648,0.8573128515794028,58.695899864575374,0.0395382268358982,7,220
2023-24,1631216,Caleb Houstan,1610612753,ORL,59,815.335,206,26,16,0.051,Orlando Magic,82,6964,2002,1206.0,233.44,9050.880000000001,0.0257919671899307,0.025778813286663833,0.019773598355037697,0.8824537354352296,58.66035339630183,0.025778813286663833,5,221
2023-24,1630631,Jose Alvarado,1610612740,NOP,56,1028.37,345,52,40,0.154,New Orleans Pelicans,82,7165,1873,1067.0,407.88,9056.119999999999,0.045039155841574544,0.04496979554157852,0.03419247033441208,0.8458370108855546,58.65670645137408,0.04496979554157852,11,222
2023-24,1627884,Derrick Jones Jr.,1610612742,DAL,76,1782.8566666666666,495,136,65,0.055,Dallas Mavericks,82,7352,1842,1027.0,619.84,9189.48,0.06745104184349932,0.06741394377048539,0.008154062338668043,0.7985931853381517,58.647905380503005,0.06741394377048539,6,223
2023-24,1629717,Armoni Brooks,1610612751,BKN,10,104.02333333333333,46,2,3,0.06,Brooklyn Nets,82,7307,1711,1076.0,49.88,9135.84,0.00545981540832589,0.005456539519080894,0.10989382518043303,0.9222133119486767,58.63865885530657,0.005456539519080894,7,224
2023-24,1631223,David Roddy,1610612756,PHX,65,1176.9816666666666,409,68,57,0.102,Phoenix Suns,82,7063,1915,1221.0,495.92,9126.6,0.0543378695242478,0.05428244489733307,0.0187714389417648,0.8247297951282465,58.627310683534844,0.05428244489733307,8,225
2023-24,1631212,Peyton Watson,1610612743,DEN,80,1487.8366666666666,447,106,58,0.081,Denver Nuggets,82,7279,1628,1036.0,551.64,9031.32,0.06108077224591754,0.06103129682039835,0.01326112899717207,0.8103110724385469,58.61705233860764,0.06103129682039835,9,226
2023-24,1630550,JT Thor,1610612766,CHA,63,780.6266666666667,183,20,15,0.052,Charlotte Hornets,82,7133,1512,1129.0,206.8,8927.279999999999,0.023164950578451672,0.02315290480415088,0.022447705996131523,0.8849129593810444,58.60405721075897,0.02315290480415088,7,227
2023-24,1630556,Kessler Edwards,1610612758,SAC,54,274.7416666666667,82,9,4,0.084,Sacramento Kings,82,7455,1710,1078.0,89.96,9285.4,0.009688327912637042,0.009680189717190427,0.08670226767452202,0.9115162294353046,58.584257705211584,0.009680189717190427,8,228
2023-24,1629651,Nic Claxton,1610612751,BKN,71,2115.6633333333334,582,196,93,0.107,Brooklyn Nets,82,7307,1711,1076.0,761.24,9135.84,0.08332457661255013,0.0832354193155747,0.012841349377331722,0.7645420629499238,58.58102432350048,0.0832354193155747,8,229
2023-24,203914,Gary Harris,1610612753,ORL,54,1297.3466666666666,297,45,31,0.09,Orlando Magic,82,6964,2002,1206.0,347.8,9050.880000000001,0.038427202658746995,0.03839261817635412,0.02342090856814261,0.8539390454284072,58.57986901491802,0.03839261817635412,6,230
2023-24,1629004,Svi Mykhailiuk,1610612738,BOS,41,413.16333333333336,137,9,12,0.104,Boston Celtics,82,7396,1654,979.0,152.96,9102.76,0.016803694703584407,0.01678621886109268,0.061891150627615056,0.8956589958158996,58.543727704461375,0.01678621886109268,9,231
2023-24,1630596,Evan Mobley,1610612739,CLE,50,1532.35,552,171,90,0.155,Cleveland Cavaliers,82,7147,1671,1112.0,717.24,8994.24,0.0797443697299605,0.07962076595687906,0.01943710891751715,0.7696168646478166,58.52011208215476,0.07962076595687906,10,232
2023-24,1630625,Dalano Banton,1610612757,POR,54,1046.8466666666666,500,120,77,0.2,Portland Trail Blazers,82,7356,1680,1249.0,629.8,9344.2,0.06740009845679672,0.06726529825988313,0.029673547157827888,0.7939028262940616,58.49406046415311,0.06726529825988313,8,233
2023-24,1628380,Zach Collins,1610612759,SAS,69,1525.7283333333332,616,162,132,0.196,San Antonio Spurs,82,7436,1637,1242.0,819.28,9398.279999999999,0.08717339768553396,0.08700253782607031,0.022483923444976073,0.7518796992481204,58.44612989238377,0.08700253782607031,9,234
2023-24,1629001,De'Anthony Melton,1610612755,PHI,38,1023.3316666666667,360,79,39,0.144,Philadelphia 76ers,82,7331,1934,984.0,433.76,9165.96,0.047322920894265305,0.047254775888177565,0.030429229066765026,0.8299520472150498,58.43435778007161,0.047254775888177565,10,235
2023-24,1641738,Kobe Brown,1610612746,LAC,44,393.99833333333333,90,2,9,0.085,LA Clippers,82,7108,1817,1078.0,99.88,8985.48,0.011115711125059541,0.01110626277060324,0.0764683420104125,0.9010812975570686,58.43225439614375,0.01110626277060324,8,236
